index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
292098,332,7,15/03/2015,0,0,0,0,0,0
671455,601,2,17/02/2015,357,1,1,0,0,4420
506039,1066,1,16/09/2013,1035,1,0,0,0,8989
214750,1075,1,15/09/2014,1244,1,1,0,0,12006
110717,133,4,24/07/2014,662,1,0,0,1,5726
506426,942,3,03/12/2014,494,1,1,0,0,5304
177099,101,4,02/01/2014,680,1,0,0,1,5854
190151,679,3,25/09/2013,1129,1,1,0,0,9746
528263,934,4,12/03/2015,577,1,0,0,0,4959
464000,544,6,25/07/2015,1235,1,0,0,0,9627
58195,642,5,27/09/2013,489,1,1,0,0,5195
152829,723,6,29/11/2014,772,1,0,0,0,6618
619385,107,3,01/10/2014,1046,1,1,0,0,9022
356771,808,6,13/12/2014,436,1,0,0,0,4345
201475,392,6,13/04/2013,433,1,0,0,0,4229
34181,996,4,06/06/2013,727,1,1,0,0,7119
512522,387,3,01/07/2015,1255,1,1,0,1,10486
172767,977,6,23/02/2013,367,1,0,0,0,3378
379591,370,1,11/03/2013,471,1,0,0,0,4413
229464,403,1,29/12/2014,872,1,0,0,1,6837
530375,1074,3,25/03/2015,375,1,0,0,0,3702
429954,588,4,18/12/2014,880,1,1,0,0,8105
253437,639,1,02/06/2014,693,1,1,0,0,7740
192107,311,1,24/03/2014,891,1,0,0,0,6903
105353,940,2,08/01/2013,756,1,1,0,0,7231
284106,547,7,03/05/2015,0,0,0,0,0,0
301206,812,1,01/12/2014,1134,1,1,0,0,11405
687689,918,3,10/04/2013,603,1,1,0,0,5987
571080,361,6,04/01/2014,758,1,0,0,0,6694
442098,980,3,18/02/2015,592,1,1,0,0,5943
639769,600,4,26/06/2014,446,1,0,0,0,4311
358388,105,5,27/06/2014,509,1,0,0,0,4861
599860,721,5,08/05/2015,858,1,1,0,0,8087
550131,1074,1,07/07/2014,503,1,0,0,0,4144
484305,25,2,26/11/2013,1525,1,0,0,0,10262
650817,1019,3,20/02/2013,743,1,1,0,0,7165
1241,1070,2,28/01/2014,712,1,0,0,0,5839
314995,52,4,04/04/2013,480,1,0,0,1,5439
180967,531,4,09/07/2015,573,1,0,0,0,5000
236470,590,3,02/01/2013,330,1,0,0,1,3382
692622,347,3,23/07/2014,332,1,0,0,0,3357
480179,568,1,01/09/2014,499,1,1,0,1,6045
70991,1011,6,27/09/2014,1148,1,0,0,0,8504
98786,704,2,06/01/2015,1248,1,1,0,0,10884
590062,502,4,13/02/2014,1333,1,0,0,0,9394
103636,652,4,19/02/2015,752,1,1,0,0,7279
698317,722,5,23/01/2015,1283,1,0,0,0,9075
441931,617,1,23/09/2013,741,1,1,0,0,8069
395998,86,1,23/12/2013,1114,1,0,0,1,8169
243967,371,5,30/01/2015,646,1,1,0,0,6552
653014,532,3,26/11/2014,1402,1,1,0,0,11107
534969,1037,5,29/08/2014,800,1,0,0,0,6486
172140,3,4,15/05/2014,672,1,0,0,0,5393
22801,961,1,21/10/2013,708,1,1,0,1,8006
237293,18,2,22/07/2014,598,1,0,0,1,5239
127171,168,3,25/06/2014,664,1,0,0,0,5615
262053,779,6,19/10/2013,239,1,0,0,0,2159
423330,436,4,18/12/2014,792,1,1,0,0,7603
522009,278,2,22/10/2013,831,1,1,0,0,7880
678106,841,2,29/01/2013,323,1,0,0,0,3119
109246,575,6,15/06/2013,241,1,0,0,0,2169
288657,924,4,14/08/2014,442,1,0,0,1,4182
293306,716,1,24/03/2014,417,1,0,0,0,4038
22784,883,4,23/07/2015,389,1,0,0,1,3763
191840,256,2,01/04/2014,1531,1,1,0,0,13328
330832,502,6,26/04/2014,1276,1,0,0,0,9774
436141,234,5,13/03/2015,974,1,0,0,0,7909
692684,408,5,19/09/2014,458,1,1,0,0,5032
316123,1037,7,14/09/2014,0,0,0,0,0,0
381585,584,4,28/08/2014,367,1,0,0,1,3652
210936,1041,7,01/02/2015,0,0,0,0,0,0
416832,327,6,22/06/2013,792,1,0,0,0,6855
397090,536,4,27/02/2014,688,1,0,0,0,5688
163773,484,6,09/11/2013,883,1,0,0,0,7376
115076,213,3,22/04/2015,586,1,0,0,0,5103
476090,157,4,28/02/2013,969,1,0,0,0,7409
58515,124,2,05/05/2015,693,1,1,0,0,7158
350979,904,3,15/04/2015,427,1,1,0,0,4705
583539,423,7,02/02/2014,2184,1,0,0,0,14126
374716,747,6,27/12/2014,829,1,0,0,0,7091
136149,92,4,13/02/2014,437,1,0,0,0,4233
597831,669,4,12/02/2015,380,1,0,0,0,3635
380599,860,3,25/09/2013,597,1,1,0,0,5381
147449,796,2,10/12/2013,727,1,0,0,0,5988
402315,605,5,01/11/2013,0,0,0,a,0,0
396706,123,5,19/12/2014,1209,1,1,0,0,10124
269950,820,2,04/06/2013,1244,1,1,0,0,10847
626380,308,5,21/11/2014,833,1,0,0,0,6975
433622,210,4,04/09/2014,343,1,1,0,1,3671
293053,731,4,06/03/2014,1182,1,1,0,0,10491
295262,1014,2,01/10/2013,1595,1,0,0,0,11244
290916,733,6,23/11/2013,3349,1,0,0,0,13681
422618,1033,3,23/10/2013,1239,1,1,0,0,10185
325551,246,4,13/11/2014,901,1,1,0,0,8197
698585,879,4,27/02/2014,298,1,0,0,0,2994
145146,674,2,03/06/2014,1112,1,1,0,0,9782
391427,253,2,05/08/2014,785,1,1,0,1,8032
669425,929,7,15/03/2015,0,0,0,0,0,0
587634,404,4,09/01/2014,709,1,1,0,0,7070
39677,521,6,04/10/2014,533,1,0,0,0,5073
289621,719,4,28/03/2013,580,1,1,0,1,6217
138170,71,7,03/08/2014,0,0,0,0,0,0
695364,295,6,08/06/2013,746,1,0,0,0,6723
639824,31,1,24/11/2014,718,1,1,0,0,8150
69500,971,4,11/07/2013,908,1,0,0,0,6738
474117,262,7,17/02/2013,4068,1,0,0,0,26784
426690,650,4,15/05/2014,543,1,0,0,0,4864
662098,311,7,24/02/2013,0,0,0,0,0,0
506639,279,3,16/10/2013,508,1,0,0,0,4671
89444,515,1,17/11/2014,723,1,0,0,0,5945
477457,323,7,11/01/2015,0,0,0,0,0,0
471979,662,6,28/02/2015,718,1,0,0,0,6546
198648,277,1,04/05/2015,658,1,1,0,0,7349
93444,999,4,29/05/2014,0,0,0,a,0,0
192835,647,1,27/04/2015,803,1,1,0,0,8547
8255,1106,7,13/01/2013,0,0,0,0,0,0
42246,431,2,03/12/2013,1134,1,1,0,0,9790
567283,20,7,20/01/2013,0,0,0,0,0,0
423620,902,1,10/02/2014,594,1,0,0,0,5081
472199,451,7,10/08/2014,0,0,0,0,1,0
42283,999,5,08/05/2015,774,1,1,0,0,7450
190385,3,6,05/04/2014,434,1,0,0,0,4126
685236,126,1,13/10/2014,397,1,0,0,1,3948
397337,826,6,03/05/2014,565,1,0,0,0,5405
223067,355,4,28/02/2013,1111,1,0,0,0,8174
438776,1086,6,22/02/2014,555,1,0,0,0,5376
475033,738,4,28/03/2013,887,1,1,0,1,8642
437352,1053,2,14/05/2013,1183,1,1,0,0,10070
511883,1077,1,21/01/2013,602,1,1,0,0,6867
539688,587,6,31/05/2014,755,1,0,0,0,7080
429665,537,7,25/05/2014,0,0,0,0,0,0
244524,994,7,16/11/2014,0,0,0,0,0,0
30878,880,6,19/01/2013,570,1,0,0,0,5425
260795,86,6,07/06/2014,507,1,0,0,0,4829
165457,388,1,10/11/2014,1359,1,1,0,0,12310
131258,1101,7,03/05/2015,0,0,0,0,0,0
216333,448,5,01/08/2014,802,1,1,0,1,7906
537602,15,5,28/06/2013,743,1,0,0,1,6599
491037,260,1,17/03/2014,1018,1,1,0,0,10226
385163,163,6,07/02/2015,605,1,0,0,0,6085
20200,353,1,05/05/2014,1657,1,1,0,0,14213
81102,911,4,25/12/2014,0,0,0,c,1,0
610190,502,7,03/08/2014,0,0,0,0,1,0
447597,31,4,25/06/2015,459,1,0,0,0,4308
633420,198,3,20/05/2015,363,1,1,0,0,4232
285112,472,5,25/01/2013,716,1,1,0,0,6806
154176,455,3,05/03/2014,540,1,1,0,0,5745
466654,223,6,23/11/2013,647,1,0,0,0,6328
400929,72,7,29/09/2013,0,0,0,0,0,0
441646,773,2,10/09/2013,847,1,1,0,0,8105
131216,247,3,18/06/2014,873,1,1,0,0,8071
258406,1062,2,10/06/2014,608,1,0,0,0,5141
315053,828,6,14/12/2013,422,1,0,0,0,3861
450622,79,1,18/11/2013,753,1,1,0,0,8400
701123,31,2,25/03/2014,490,1,0,0,0,4396
87486,1010,1,24/03/2014,692,1,0,0,0,5666
170362,572,2,05/03/2013,563,1,1,0,0,6094
575377,495,7,24/11/2013,0,0,0,0,0,0
694764,665,3,07/01/2015,1211,1,1,0,1,10674
616296,151,4,06/03/2014,699,1,1,0,0,6762
415789,772,1,07/10/2013,578,1,1,0,1,6708
210850,686,6,19/04/2014,582,1,0,0,0,5431
295826,138,3,17/09/2014,771,1,1,0,0,7575
131987,125,6,15/06/2013,1457,1,0,0,0,10188
458384,533,5,28/06/2013,973,1,0,0,0,8126
630879,96,4,08/08/2013,488,1,0,0,1,4535
368896,216,5,23/08/2013,617,1,0,0,1,5421
517512,527,7,28/06/2015,0,0,0,0,0,0
537667,860,3,10/09/2014,568,1,0,0,0,4776
378619,202,5,03/04/2015,0,0,1,b,1,0
427060,1028,4,15/05/2014,460,1,0,0,0,4271
7166,960,2,30/04/2013,657,1,1,0,0,6433
216465,256,1,24/11/2014,1392,1,1,0,0,13520
38486,544,7,14/07/2013,0,0,0,0,0,0
101743,213,4,25/12/2014,0,0,0,c,1,0
159841,671,1,05/01/2015,799,1,1,0,1,8684
598715,617,7,24/02/2013,0,0,0,0,0,0
9246,611,7,22/12/2013,0,0,0,0,0,0
219847,933,3,03/06/2015,1065,1,1,0,0,8887
673546,855,6,24/08/2013,343,1,0,0,0,3143
486058,401,1,30/12/2013,953,1,0,0,1,7269
549067,614,7,21/07/2013,0,0,0,0,0,0
139671,361,7,18/01/2015,0,0,0,0,0,0
580534,313,7,07/09/2014,0,0,0,0,0,0
384157,441,6,19/01/2013,696,1,0,0,0,6410
466032,309,6,11/04/2015,532,1,0,0,0,5134
190944,1096,1,25/08/2014,644,1,0,0,0,5093
515035,335,6,08/03/2014,1815,1,0,0,0,11270
52695,995,6,01/02/2014,743,1,0,0,0,6493
648456,852,3,10/04/2013,574,1,1,0,0,5488
500633,910,7,16/02/2014,0,0,0,0,0,0
123593,621,6,31/01/2015,828,1,0,0,0,7178
431362,722,3,05/03/2014,1653,1,1,0,0,12075
299177,22,5,01/11/2013,0,0,0,a,0,0
593849,34,7,12/10/2014,0,0,0,0,0,0
288862,233,3,21/08/2013,960,1,0,0,0,7343
56923,343,4,17/01/2013,566,1,0,0,0,5001
538047,802,4,30/01/2014,484,1,0,0,0,4642
291510,561,6,09/11/2013,495,1,0,0,0,4737
666891,866,2,23/12/2014,906,1,0,0,1,6829
370990,549,3,24/09/2014,522,1,0,0,0,4716
277366,311,4,31/01/2013,782,1,0,0,0,6229
541557,27,6,21/12/2013,1579,1,0,0,0,10717
265170,594,1,24/03/2014,448,1,0,0,0,4294
621792,228,4,13/03/2014,459,1,0,0,0,4355
183153,1095,1,28/07/2014,771,1,1,0,1,7952
137609,396,1,30/09/2013,1216,1,0,0,0,8804
423320,753,5,30/05/2014,968,1,0,0,0,8063
229322,912,6,02/11/2013,930,1,0,0,0,7632
335292,941,6,27/04/2013,448,1,0,0,0,4258
546104,797,4,18/04/2013,277,1,0,0,0,2793
80548,813,3,06/08/2014,569,1,1,0,1,6117
502277,973,1,15/12/2014,1129,1,1,0,0,10583
697608,436,6,22/03/2014,456,1,0,0,0,4328
95736,929,1,13/04/2015,871,1,1,0,1,8938
36083,569,3,24/09/2014,616,1,0,0,0,5187
556786,510,4,05/06/2014,940,1,1,0,0,8449
103596,191,6,30/03/2013,878,1,0,0,0,7383
652766,480,4,10/07/2014,657,1,0,0,1,5603
22115,833,5,21/03/2014,535,1,1,0,0,5700
297092,1007,1,01/12/2014,1107,1,1,0,0,10523
92115,367,3,15/01/2014,395,1,0,0,0,3871
645771,936,3,06/02/2013,1155,1,1,0,0,9594
361579,1087,6,23/02/2013,587,1,0,0,0,5481
302788,1105,6,16/05/2015,536,1,0,0,0,4942
417739,1106,3,22/01/2014,527,1,1,0,0,5453
216607,226,3,15/05/2013,806,1,1,0,0,7492
385737,1000,3,10/06/2015,591,1,0,0,0,5042
624982,820,5,17/01/2014,905,1,0,0,0,7608
2217,29,6,16/08/2014,571,1,0,0,0,5778
223931,333,3,23/10/2013,1276,1,1,0,0,10339
389579,119,7,09/06/2013,0,0,0,0,0,0
55080,580,5,24/07/2015,1268,1,0,0,1,8889
661274,668,4,02/10/2014,1351,1,1,0,0,10571
224641,557,4,19/03/2015,633,1,1,0,0,6434
473554,375,6,07/06/2014,379,1,0,0,0,3543
467845,163,6,09/11/2013,695,1,0,0,0,6344
143644,1111,2,14/05/2013,566,1,1,0,0,5900
53729,699,5,01/11/2013,1032,1,0,0,0,8271
565799,1028,3,06/02/2013,480,1,1,0,0,5180
538856,657,1,23/09/2013,799,1,1,0,0,8418
83190,374,7,28/12/2014,0,0,0,0,0,0
220331,1101,7,22/09/2013,0,0,0,0,0,0
393276,819,3,01/10/2014,672,1,1,0,0,6389
99175,690,4,02/04/2015,1028,1,1,0,1,9699
628852,1056,5,17/04/2015,468,1,1,0,0,5143
509701,825,5,30/08/2013,551,1,1,0,1,5877
292726,837,6,28/06/2014,265,1,0,0,0,2358
448642,519,5,05/06/2015,566,1,1,0,0,5921
627748,146,1,18/05/2015,865,1,1,0,0,9443
492319,344,2,01/01/2013,0,0,0,a,1,0
197687,49,7,16/11/2014,0,0,0,0,0,0
667927,745,2,10/03/2015,629,1,0,0,0,5341
200004,502,3,15/07/2015,1624,1,1,0,0,12538
15913,1020,6,11/10/2014,1204,1,0,0,0,9387
181100,485,3,11/12/2013,373,1,0,0,0,3773
379688,86,7,24/02/2013,0,0,0,0,0,0
169674,616,3,11/06/2014,771,1,0,0,0,6212
696657,510,2,08/07/2014,702,1,0,0,1,5859
258648,822,3,06/11/2013,659,1,1,0,0,6327
709196,552,7,26/01/2014,0,0,0,0,0,0
270503,1069,6,23/02/2013,329,1,0,0,0,3406
583188,415,2,03/12/2013,585,1,1,0,0,6206
459201,1112,4,30/04/2015,1046,1,1,0,0,13503
428253,126,5,01/03/2013,636,1,0,0,0,5729
110699,968,4,31/01/2013,909,1,0,0,0,6717
187854,598,5,25/04/2014,563,1,0,0,1,5140
447854,1087,2,02/09/2014,610,1,1,0,1,6207
196411,373,5,27/02/2015,313,1,0,0,0,3261
415251,546,1,17/11/2014,1737,1,0,0,0,12253
185443,973,6,04/05/2013,622,1,0,0,0,5688
609296,790,1,24/06/2013,614,1,0,0,0,5287
221336,189,6,28/02/2015,773,1,0,0,0,6757
116672,869,3,22/05/2013,940,1,0,0,1,6888
541452,461,6,30/03/2013,908,1,0,0,0,7596
183727,694,4,29/05/2014,0,0,0,a,0,0
582607,536,5,19/09/2014,1047,1,1,0,0,9061
336730,1108,7,28/07/2013,0,0,0,0,0,0
152617,847,2,21/05/2013,1008,1,0,0,1,7799
696222,585,2,14/10/2014,669,1,0,0,1,5614
485579,600,7,01/03/2015,0,0,0,0,0,0
14756,629,4,12/06/2014,714,1,0,0,1,5997
121707,480,6,12/01/2013,335,1,0,0,0,3039
96495,34,7,28/07/2013,0,0,0,0,0,0
485501,518,7,24/05/2015,0,0,0,0,0,0
119296,208,5,18/04/2014,0,0,1,b,1,0
281468,712,6,02/02/2013,488,1,0,0,0,4738
527482,882,3,12/02/2014,726,1,0,0,0,5957
271789,115,1,10/02/2014,480,1,0,0,0,4509
147018,928,6,18/05/2013,736,1,0,0,0,6453
490316,950,7,20/10/2013,0,0,0,0,0,0
1409,768,6,20/09/2014,1192,1,0,0,0,9740
180712,354,6,07/03/2015,769,1,0,0,0,6747
664130,537,1,23/09/2013,635,1,1,0,0,7293
13569,37,3,24/07/2013,604,1,0,0,1,5412
544337,988,4,23/01/2014,615,1,1,0,0,6077
529051,712,1,05/01/2015,810,1,1,0,1,8935
225543,318,3,23/07/2014,488,1,0,0,1,4563
238957,4,4,31/10/2013,1301,1,0,0,0,9150
631552,878,1,06/07/2015,756,1,0,0,0,6177
73557,166,1,01/12/2014,973,1,1,0,0,10046
596962,1034,2,01/07/2014,1073,1,1,0,0,9134
268907,620,5,30/01/2015,708,1,1,0,0,6883
280861,268,7,22/12/2013,0,0,0,0,0,0
391185,928,1,06/01/2014,1052,1,1,0,1,10186
27470,634,2,17/09/2013,564,1,0,0,0,4976
278789,142,7,13/10/2013,0,0,0,0,0,0
365729,525,3,01/10/2014,944,1,1,0,0,8432
536161,1024,7,29/06/2014,0,0,0,0,0,0
394368,273,2,15/10/2013,533,1,0,0,0,4808
447125,281,2,25/03/2014,374,1,0,0,0,3788
295709,158,2,13/05/2014,416,1,0,0,0,3990
226295,323,5,30/05/2014,748,1,0,0,0,6668
329067,851,6,02/05/2015,652,1,0,0,0,5930
578850,297,5,26/04/2013,721,1,1,0,0,6957
239858,592,1,17/02/2014,710,1,1,0,0,7814
431395,435,7,25/01/2015,0,0,0,0,0,0
580782,25,3,10/07/2013,1401,1,0,0,0,9507
669114,40,4,15/08/2013,743,1,1,0,1,7408
223212,16,6,12/04/2014,597,1,0,0,0,5715
639215,45,7,31/08/2014,0,0,0,0,0,0
113421,220,1,24/03/2014,639,1,0,0,0,5304
509760,79,2,10/09/2013,667,1,1,0,0,6929
532591,318,4,24/01/2013,718,1,1,0,0,6957
165038,1097,3,14/08/2013,1842,1,1,0,1,14588
664358,709,4,04/12/2014,1589,1,1,0,0,11389
389749,853,2,18/11/2014,903,1,0,0,0,7194
619723,767,3,29/07/2015,491,1,1,0,1,5242
283708,1060,5,20/02/2015,818,1,1,0,0,7505
138387,41,7,15/03/2015,0,0,0,0,0,0
182244,299,1,10/11/2014,707,1,1,0,0,7895
189295,837,6,07/02/2015,257,1,0,0,0,2312
51742,709,4,19/03/2015,1543,1,1,0,0,11305
525942,717,7,09/02/2014,0,0,0,0,0,0
316362,442,5,13/02/2015,432,1,0,0,0,4219
119025,949,1,27/04/2015,663,1,1,0,0,7051
169583,70,5,05/09/2014,679,1,1,0,1,6805
582982,540,5,04/01/2013,272,1,0,0,1,2908
488230,480,3,27/05/2015,667,1,0,0,0,5535
284500,187,4,30/07/2015,701,1,1,0,1,6860
447321,915,1,03/06/2013,526,1,1,0,0,5945
412452,57,7,13/07/2014,0,0,0,0,0,0
113867,580,4,27/03/2014,1356,1,0,0,0,9439
549244,10,6,04/10/2014,621,1,0,0,0,5878
576829,6,2,03/09/2013,726,1,0,0,0,5891
334546,889,5,08/03/2013,519,1,1,0,0,5466
312600,297,4,18/04/2013,670,1,0,0,0,5556
443174,971,4,19/03/2015,958,1,1,0,0,8326
34871,347,4,15/05/2014,355,1,0,0,0,3587
354463,193,7,15/12/2013,0,0,0,0,0,0
691090,717,6,19/04/2014,603,1,0,0,0,5548
14264,350,1,20/07/2015,485,1,0,0,0,4563
182223,538,5,15/11/2013,539,1,0,0,0,4980
39713,980,5,31/10/2014,739,1,0,0,0,6022
285200,999,5,24/07/2015,528,1,0,0,1,4851
654157,839,4,24/07/2014,537,1,0,0,1,4609
422172,799,6,21/09/2013,864,1,0,0,0,7419
41008,76,7,15/12/2013,0,0,0,0,0,0
711468,289,5,09/05/2014,648,1,1,0,0,6582
571210,875,4,23/01/2014,475,1,1,0,0,5127
555140,859,5,22/11/2013,721,1,1,0,0,6800
136554,705,1,06/04/2015,0,0,0,b,1,0
438064,898,6,20/09/2014,221,1,0,0,0,1984
379577,373,4,07/11/2013,311,1,1,0,0,4031
155549,5,4,24/01/2013,512,1,1,0,0,5445
569203,793,2,22/07/2014,308,1,0,0,1,3026
223083,603,3,22/05/2013,666,1,0,0,1,5670
711479,911,2,12/05/2015,855,1,0,0,0,7259
25463,608,1,23/12/2013,1681,1,0,0,1,11509
659803,866,7,08/03/2015,0,0,0,0,0,0
617692,539,6,03/05/2014,1231,1,0,0,0,9758
629144,853,5,13/02/2015,1021,1,0,0,0,7972
487460,864,1,08/06/2015,642,1,0,0,0,5389
88992,1109,2,14/04/2015,519,1,1,0,0,5788
549254,61,4,04/09/2014,554,1,1,0,1,5952
617377,119,3,02/04/2014,784,1,1,0,0,7799
47811,1002,7,19/10/2014,0,0,0,0,0,0
555437,397,1,02/06/2014,1054,1,1,0,0,10381
372572,488,2,18/02/2014,447,1,1,0,0,5395
557931,697,6,03/01/2015,909,1,0,0,0,7636
250905,759,2,26/05/2015,764,1,0,0,1,6252
231926,454,6,10/05/2014,256,1,0,0,0,2340
134037,324,3,21/01/2015,601,1,0,0,0,5238
101970,1081,2,15/04/2014,1440,1,1,0,1,12861
488641,1054,5,26/04/2013,701,1,1,0,0,6613
77140,187,5,05/06/2015,875,1,1,0,0,8097
288786,312,1,20/10/2014,675,1,1,0,1,7747
178702,75,7,19/04/2015,0,0,0,0,0,0
674815,441,7,20/04/2014,0,0,0,0,0,0
508774,316,6,03/01/2015,876,1,0,0,0,7435
107068,779,2,13/08/2013,949,1,1,0,1,9062
445700,523,3,26/11/2014,1788,1,1,0,0,13864
633530,909,1,18/05/2015,1293,1,1,0,0,11883
371967,20,3,12/02/2014,851,1,0,0,0,6730
58679,152,2,26/05/2015,621,1,0,0,1,5502
599680,422,2,29/04/2014,469,1,1,0,1,5379
584444,589,4,16/04/2015,627,1,1,0,0,6399
70282,116,3,08/05/2013,812,1,0,0,0,6422
453654,44,3,26/06/2013,560,1,0,0,1,4899
131068,889,6,18/04/2015,293,1,0,0,0,2643
264637,50,5,06/06/2014,402,1,1,0,0,5240
443302,1076,3,24/09/2014,446,1,0,0,0,3961
73234,656,3,28/08/2013,340,1,1,0,0,3644
520865,231,3,12/03/2014,246,1,0,0,0,2576
299137,404,7,21/06/2015,0,0,0,0,0,0
43278,25,1,31/03/2014,2058,1,1,0,0,16748
359721,678,1,12/01/2015,1027,1,1,0,0,10357
629021,658,4,06/02/2014,678,1,1,0,0,6722
491402,585,6,04/01/2014,809,1,0,0,0,7058
702474,329,2,19/03/2013,683,1,1,0,0,7160
22780,1,7,16/03/2014,0,0,0,0,0,0
707587,188,5,07/03/2014,466,1,1,0,0,5162
92551,978,1,15/07/2013,1189,1,1,0,1,10972
568557,292,6,04/04/2015,533,1,0,0,0,5130
251261,641,1,08/07/2013,488,1,0,0,0,4546
440880,1082,2,12/02/2013,997,1,0,0,1,7148
668235,837,1,20/04/2015,501,1,0,0,0,4389
511254,945,6,13/09/2014,334,1,0,0,0,3090
67227,636,7,20/10/2013,0,0,0,0,0,0
103569,935,4,11/04/2013,646,1,1,0,0,6285
368087,231,7,09/06/2013,0,0,0,0,0,0
543268,632,1,02/03/2015,1089,1,1,0,1,10581
553417,724,6,06/04/2013,560,1,0,0,0,5403
11287,322,1,21/01/2013,689,1,1,0,0,7639
213324,721,2,23/04/2013,767,1,1,0,0,7397
402986,310,4,07/05/2015,823,1,1,0,0,7795
273365,717,5,10/04/2015,420,1,0,0,1,4047
394283,45,6,25/04/2015,436,1,0,0,0,4242
517191,119,1,09/12/2013,769,1,0,0,0,6272
621382,997,4,26/06/2014,287,1,0,0,0,2901
227564,286,5,26/06/2015,331,1,0,0,0,3336
607728,564,5,24/01/2014,522,1,1,0,0,5507
294417,364,1,13/07/2015,859,1,1,0,0,9405
52533,427,7,29/09/2013,0,0,0,0,0,0
312994,378,4,23/01/2014,956,1,1,0,0,8371
129004,951,2,19/11/2013,699,1,1,0,0,6824
253526,1072,2,23/06/2015,601,1,0,0,0,5236
566916,272,2,07/07/2015,562,1,0,0,0,4967
202391,882,6,09/05/2015,802,1,0,0,0,7042
277838,506,4,04/06/2015,0,0,1,a,0,0
640501,923,5,04/10/2013,678,1,0,0,1,5993
501492,977,5,27/06/2014,480,1,0,0,0,4674
564947,752,7,22/02/2015,0,0,0,0,0,0
196344,967,3,06/11/2013,936,1,1,0,0,8226
55408,1010,4,12/06/2014,659,1,0,0,0,5378
708386,1007,7,27/04/2014,0,0,0,0,0,0
540626,590,7,04/01/2015,0,0,0,0,0,0
193301,898,4,31/01/2013,865,1,0,0,0,7032
517172,558,2,12/05/2015,395,1,0,0,1,3966
329896,826,6,19/10/2013,489,1,0,0,0,4672
243384,720,7,19/10/2014,0,0,0,0,0,0
626060,374,2,09/06/2015,904,1,0,0,0,6977
688346,688,4,10/04/2014,362,1,0,0,0,3375
190040,461,4,11/04/2013,507,1,1,0,0,5464
91083,845,5,20/09/2013,377,1,0,0,0,3689
556266,310,5,22/05/2015,827,1,1,0,0,7834
660254,1079,3,10/04/2013,717,1,1,0,0,6864
284434,133,3,11/02/2015,656,1,0,0,0,5646
463911,1068,3,06/08/2014,327,1,1,0,1,4744
331644,901,6,14/09/2013,492,1,0,0,0,4694
516449,660,1,14/04/2014,678,1,1,0,1,7699
676449,426,6,26/07/2014,459,1,0,0,0,4364
19085,881,7,10/03/2013,0,0,0,0,0,0
61537,827,6,22/02/2014,1903,1,0,0,0,13882
74504,148,3,06/05/2015,835,1,1,0,0,8013
462311,988,6,11/05/2013,735,1,0,0,0,6170
521439,112,7,16/02/2014,0,0,0,0,0,0
205200,177,7,30/06/2013,0,0,0,0,0,0
543608,720,1,18/08/2014,866,1,1,0,1,9325
286010,91,5,25/01/2013,635,1,1,0,0,6510
64672,822,1,17/02/2014,788,1,1,0,0,8200
522698,374,4,21/11/2013,921,1,1,0,0,8286
236770,1084,3,28/05/2014,845,1,0,0,0,6546
276914,274,6,02/05/2015,912,1,0,0,0,7365
94950,136,2,02/06/2015,461,1,1,0,1,5554
32012,357,1,05/01/2015,1304,1,1,0,0,11736
552121,13,5,16/08/2013,558,1,1,0,1,5905
190400,492,7,05/05/2013,0,0,0,0,0,0
616662,614,4,11/07/2013,920,1,0,0,0,7108
36737,140,2,27/08/2013,997,1,1,0,0,8817
621032,852,7,15/09/2013,0,0,0,0,0,0
145922,27,5,16/01/2015,1247,1,1,0,0,10307
586592,418,3,26/11/2014,555,1,1,0,0,5888
524511,69,4,13/11/2014,1096,1,1,0,0,9572
470508,1100,5,27/02/2015,658,1,0,0,0,5557
122628,454,3,11/03/2015,756,1,0,0,0,6137
443631,1092,4,25/07/2013,1075,1,0,0,0,9777
184508,848,1,17/02/2014,957,1,1,0,0,9800
474925,787,6,18/05/2013,834,1,0,0,0,7200
551819,1046,7,06/01/2013,0,0,0,a,0,0
207397,210,1,30/12/2013,439,1,0,0,1,4352
36345,564,3,16/07/2014,467,1,1,0,1,5145
496350,808,2,26/05/2015,721,1,0,0,0,5992
122260,135,5,08/02/2013,522,1,1,0,0,5684
223890,829,4,09/01/2014,839,1,1,0,1,7950
497103,1106,7,16/02/2014,0,0,0,0,0,0
171503,392,4,23/05/2013,589,1,0,0,0,5234
631149,683,5,06/02/2015,857,1,1,0,1,8239
534986,378,1,13/04/2015,1259,1,1,0,0,11381
298948,441,2,01/04/2014,798,1,1,0,0,7568
27244,1080,3,18/02/2015,760,1,1,0,1,7385
599474,147,4,14/08/2014,713,1,0,0,1,6175
332589,926,1,02/02/2015,630,1,1,0,0,7168
621894,266,1,02/06/2014,700,1,1,0,0,7642
624503,831,4,30/04/2015,2117,1,1,0,0,17964
579411,693,5,30/08/2013,613,1,1,0,0,6464
433136,928,4,07/03/2013,759,1,1,0,0,7202
211056,468,2,17/12/2013,1399,1,1,0,0,11230
277482,314,4,18/07/2013,634,1,1,0,0,6503
382213,647,2,11/06/2013,586,1,0,0,0,5132
589499,949,4,02/10/2014,603,1,1,0,0,6014
534483,933,2,07/04/2015,1124,1,0,0,1,8105
8990,592,4,17/01/2013,616,1,0,0,0,5286
258911,565,4,15/01/2015,747,1,1,0,0,6713
